1323,519,Xã Cẩm Giang,Xã Cẩm Giang\, Huyện Gò Dầu\, Tỉnh Tây Ninh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1576,81,Xã Chiềng Sinh,Xã Chiềng Sinh\, Huyện Tuần Giáo\, Tỉnh Điện Biên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1577,94,Phường Chiềng Sinh,Phường Chiềng Sinh\, Thành phố Sơn La\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1578,83,Xã Chiềng Sơ,Xã Chiềng Sơ\, Huyện Điện Biên Đông\, Tỉnh Điện Biên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1579,103,Xã Chiềng Sơ,Xã Chiềng Sơ\, Huyện Sông Mã\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1580,100,Xã Chiềng Sơn,Xã Chiềng Sơn\, Huyện Mộc Châu\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1581,102,Xã Chiềng Sung,Xã Chiềng Sung\, Huyện Mai Sơn\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1582,101,Xã Chiềng Tương,Xã Chiềng Tương\, Huyện Yên Châu\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1583,102,Xã Chiềng Ve,Xã Chiềng Ve\, Huyện Mai Sơn\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1584,94,Xã Chiềng Xôm,Xã Chiềng Xôm\, Thành phố Sơn La\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1585,105,Xã Chiềng Xuân,Xã Chiềng Xuân\, Huyện Vân Hồ\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1586,105,Xã Chiềng Yên,Xã Chiềng Yên\, Huyện Vân Hồ\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1587,299,Xã Chiêu Lưu,Xã Chiêu Lưu\, Huyện Kỳ Sơn\, Tỉnh Nghệ An,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1588,140,Xã Chiêu Vũ,Xã Chiêu Vũ\, Huyện Bắc Sơn\, Tỉnh Lạng Sơn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1589,65,Xã Chiêu Yên,Xã Chiêu Yên\, Huyện Yên Sơn\, Tỉnh Tuyên Quang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1590,98,Xã Chim Vàn,Xã Chim Vàn\, Huyện Bắc Yên\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1591,356,Phường Chính Gián,Phường Chính Gián\, Quận Thanh Khê\, Thành phố Đà Nẵng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1592,248,Xã Chính Lý,Xã Chính Lý\, Huyện Lý Nhân\, Tỉnh Hà Nam,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1593,217,Xã Chính Mỹ,Xã Chính Mỹ\, Huyện Thuỷ Nguyên\, Thành phố Hải Phòng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1594,232,Xã Chính Nghĩa,Xã Chính Nghĩa\, Huyện Kim Động\, Tỉnh Hưng Yên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1595,191,Thị trấn Chờ,Thị trấn Chờ\, Huyện Yên Phong\, Tỉnh Bắc Ninh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1596,127,Thị trấn Chợ Chu,Thị trấn Chợ Chu\, Huyện Định Hóa\, Tỉnh Thái Nguyên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1597,389,Thị trấn Chợ Chùa,Thị trấn Chợ Chùa\, Huyện Nghĩa Hành\, Tỉnh Quảng Ngãi,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1598,371,Xã Chơ Chun,Xã Chơ Chun\, Huyện Nam Giang\, Tỉnh Quảng Nam,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1599,594,Thị trấn Chợ Gạo,Thị trấn Chợ Gạo\, Huyện Chợ Gạo\, Tỉnh Tiền Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1600,600,Thị trấn Chợ Lách,Thị trấn Chợ Lách\, Huyện Chợ Lách\, Tỉnh Bến Tre,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1601,433,Thị trấn Chợ Lầu,Thị trấn Chợ Lầu\, Huyện Bắc Bình\, Tỉnh Bình Thuận,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1602,458,Xã Chơ Long,Xã Chơ Long\, Huyện Kông Chro\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1603,645,Thị trấn Chợ Mới,Thị trấn Chợ Mới\, Huyện Chợ Mới\, Tỉnh An Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1604,54,Thị trấn Chợ Rã,Thị trấn Chợ Rã\, Huyện Ba Bể\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1605,640,Thị trấn Chợ Vàm,Thị trấn Chợ Vàm\, Huyện Phú Tân\, Tỉnh An Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1606,511,Thị trấn Chơn Thành,Thị trấn Chơn Thành\, Huyện Chơn Thành\, Tỉnh Bình Phước,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1607,465,Xã Chrôh Pơnan,Xã Chrôh Pơnan\, Huyện Phú Thiện\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1608,163,Thị trấn Chũ,Thị trấn Chũ\, Huyện Lục Ngạn\, Tỉnh Bắc Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1609,162,Xã Chu Điện,Xã Chu Điện\, Huyện Lục Nam\, Tỉnh Bắc Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1610,168,Xã Chu Hóa,Xã Chu Hóa\, Thành phố Việt Trì\, Tỉnh Phú Thọ,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1611,54,Xã Chu Hương,Xã Chu Hương\, Huyện Ba Bể\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1612,19,Xã Chu Minh,Xã Chu Minh\, Huyện Ba Vì\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1613,16,Xã Chu Phan,Xã Chu Phan\, Huyện Mê Linh\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1614,42,Xã Chu Trinh,Xã Chu Trinh\, Thành phố Cao Bằng\, Tỉnh Cao Bằng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1615,125,Phường Chùa Hang,Phường Chùa Hang\, Thành phố Thái Nguyên\, Tỉnh Thái Nguyên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1616,25,Thị trấn Chúc Sơn,Thị trấn Chúc Sơn\, Huyện Chương Mỹ\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1617,78,Xã Chung Chải,Xã Chung Chải\, Huyện Mường Nhé\, Tỉnh Điện Biên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1618,28,Xã Chuyên Mỹ,Xã Chuyên Mỹ\, Huyện Phú Xuyên\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1619,244,Xã Chuyên Ngoại,Xã Chuyên Ngoại\, Thị xã Duy Tiên\, Tỉnh Hà Nam,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1620,450,Xã Chư Á,Xã Chư Á\, Thành phố Pleiku\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1621,465,Xã Chư A Thai,Xã Chư A Thai\, Huyện Phú Thiện\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1622,452,Xã Chư Băh,Xã Chư Băh\, Thị xã Ayun Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1623,466,Xã Chư Don,Xã Chư Don\, Huyện Chư Pưh\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1624,464,Xã Chư Drăng,Xã Chư Drăng\, Huyện Krông Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1625,455,Xã Chư Đăng Ya,Xã Chư Đăng Ya\, Huyện Chư Păh\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1626,464,Xã Chư Gu,Xã Chư Gu\, Huyện Krông Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1627,440,Xã Chư Hreng,Xã Chư Hreng\, Thành phố Kon Tum\, Tỉnh Kon Tum,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1628,473,Xã Chư KBô,Xã Chư KBô\, Huyện Krông Búk\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1629,458,Xã Chư Krêy,Xã Chư Krêy\, Huyện Kông Chro\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1630,463,Xã Chư Mố,Xã Chư Mố\, Huyện Ia Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1631,464,Xã Chư Ngọc,Xã Chư Ngọc\, Huyện Krông Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1632,461,Xã Chư Pơng,Xã Chư Pơng\, Huyện Chư Sê\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1633,460,Thị trấn Chư Prông,Thị trấn Chư Prông\, Huyện Chư Prông\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1634,463,Xã Chư Răng,Xã Chư Răng\, Huyện Ia Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1635,464,Xã Chư Rcăm,Xã Chư Rcăm\, Huyện Krông Pa\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1636,461,Thị trấn Chư Sê,Thị trấn Chư Sê\, Huyện Chư Sê\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1637,459,Thị trấn Chư Ty,Thị trấn Chư Ty\, Huyện Đức Cơ\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1638,2,Phường Chương Dương,Phường Chương Dương\, Quận Hoàn Kiếm\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1639,27,Xã Chương Dương,Xã Chương Dương\, Huyện Thường Tín\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1640,238,Xã Chương Dương,Xã Chương Dương\, Huyện Đông Hưng\, Tỉnh Thái Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1641,175,Xã Chương Xá,Xã Chương Xá\, Huyện Cẩm Khê\, Tỉnh Phú Thọ,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1642,102,Xã Cò  Nòi,Xã Cò  Nòi\, Huyện Mai Sơn\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1643,96,Xã Co Mạ,Xã Co Mạ\, Huyện Thuận Châu\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1644,96,Xã Co Tòng,Xã Co Tòng\, Huyện Thuận Châu\, Tỉnh Sơn La,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1645,304,Thị trấn Con Cuông,Thị trấn Con Cuông\, Huyện Con Cuông\, Tỉnh Nghệ An,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1646,222,Xã Cổ Am,Xã Cổ Am\, Huyện Vĩnh Bảo\, Thành phố Hải Phòng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1647,44,Xã Cô Ba,Xã Cô Ba\, Huyện Bảo Lạc\, Tỉnh Cao Bằng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1648,12,Xã Cổ Bi,Xã Cổ Bi\, Huyện Gia Lâm\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1649,205,Xã Cổ Bì,Xã Cổ Bì\, Huyện Bình Giang\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1650,202,Xã Cổ Dũng,Xã Cổ Dũng\, Huyện Kim Thành\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1651,320,Xã Cỗ Đạm,Xã Cỗ Đạm\, Huyện Nghi Xuân\, Tỉnh Hà Tĩnh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1652,19,Xã Cổ Đô,Xã Cổ Đô\, Huyện Ba Vì\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1653,18,Xã Cổ Đông,Xã Cổ Đông\, Thị xã Sơn Tây\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1654,550,Phường Cô Giang,Phường Cô Giang\, Quận 1\, Thành phố Hồ Chí Minh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1655,255,Thị trấn Cổ Lễ,Thị trấn Cổ Lễ\, Huyện Trực Ninh\, Tỉnh Nam Định,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1656,53,Xã Cổ Linh,Xã Cổ Linh\, Huyện Pác Nặm\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1657,11,Xã Cổ Loa,Xã Cổ Loa\, Huyện Đông Anh\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1658,128,Xã Cổ Lũng,Xã Cổ Lũng\, Huyện Phú Lương\, Tỉnh Thái Nguyên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1659,272,Xã Cổ Lũng,Xã Cổ Lũng\, Huyện Bá Thước\, Tỉnh Thanh Hóa,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1660,47,Xã Cô Ngân,Xã Cô Ngân\, Huyện Hạ Lang\, Tỉnh Cao Bằng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1661,15,Phường Cổ Nhuế 1,Phường Cổ Nhuế 1\, Quận Bắc Từ Liêm\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1662,15,Phường Cổ Nhuế 2,Phường Cổ Nhuế 2\, Quận Bắc Từ Liêm\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1663,111,Thị trấn Cổ Phúc,Thị trấn Cổ Phúc\, Huyện Trấn Yên\, Tỉnh Yên Bái,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1664,199,Phường Cổ Thành,Phường Cổ Thành\, Thành phố Chí Linh\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1665,157,Thị trấn Cô Tô,Thị trấn Cô Tô\, Huyện Cô Tô\, Tỉnh Quảng Ninh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1666,643,Thị trấn Cô Tô,Thị trấn Cô Tô\, Huyện Tri Tôn\, Tỉnh An Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1667,55,Xã Cốc Đán,Xã Cốc Đán\, Huyện Ngân Sơn\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1668,71,Xã Cốc Lầu,Xã Cốc Lầu\, Huyện Bắc Hà\, Tỉnh Lào Cai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1669,67,Phường Cốc Lếu,Phường Cốc Lếu\, Thành phố Lào Cai\, Tỉnh Lào Cai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1670,71,Xã Cốc Ly,Xã Cốc Ly\, Huyện Bắc Hà\, Tỉnh Lào Cai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1671,68,Xã Cốc Mỳ,Xã Cốc Mỳ\, Huyện Bát Xát\, Tỉnh Lào Cai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1672,39,Thị trấn Cốc Pài,Thị trấn Cốc Pài\, Huyện Xín Mần\, Tỉnh Hà Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1673,44,Xã Cốc Pàng,Xã Cốc Pàng\, Huyện Bảo Lạc\, Tỉnh Cao Bằng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1674,39,Xã Cốc Rế,Xã Cốc Rế\, Huyện Xín Mần\, Tỉnh Hà Giang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1675,67,Xã Cốc San,Xã Cốc San\, Thành phố Lào Cai\, Tỉnh Lào Cai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1676,258,Thị trấn Cồn,Thị trấn Cồn\, Huyện Hải Hậu\, Tỉnh Nam Định,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1677,62,Xã Côn Lôn,Xã Côn Lôn\, Huyện Na Hang\, Tỉnh Tuyên Quang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1678,59,Xã Côn Minh,Xã Côn Minh\, Huyện Na Rì\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1679,265,Xã Cồn Thoi,Xã Cồn Thoi\, Huyện Kim Sơn\, Tỉnh Ninh Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1680,53,Xã Công Bằng,Xã Công Bằng\, Huyện Pác Nặm\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1681,290,Xã Công Chính,Xã Công Chính\, Huyện Nông Cống\, Tỉnh Thanh Hóa,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1682,65,Xã Công Đa,Xã Công Đa\, Huyện Yên Sơn\, Tỉnh Tuyên Quang,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1683,428,Xã Công Hải,Xã Công Hải\, Huyện Thuận Bắc\, Tỉnh Ninh Thuận,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1684,222,Xã Cộng Hiền,Xã Cộng Hiền\, Huyện Vĩnh Bảo\, Thành phố Hải Phòng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1685,199,Phường Cộng Hoà,Phường Cộng Hoà\, Thành phố Chí Linh\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1686,23,Xã Cộng Hòa,Xã Cộng Hòa\, Huyện Quốc Oai\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1687,200,Xã Cộng Hòa,Xã Cộng Hòa\, Huyện Nam Sách\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1688,202,Xã Cộng Hòa,Xã Cộng Hòa\, Huyện Kim Thành\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1689,147,Xã Cộng Hòa,Xã Cộng Hòa\, Thành phố Cẩm Phả\, Tỉnh Quảng Ninh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1690,156,Phường Cộng Hòa,Phường Cộng Hòa\, Thị xã Quảng Yên\, Tỉnh Quảng Ninh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1691,237,Xã Cộng Hòa,Xã Cộng Hòa\, Huyện Hưng Hà\, Tỉnh Thái Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1692,251,Xã Cộng Hòa,Xã Cộng Hòa\, Huyện Vụ Bản\, Tỉnh Nam Định,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1693,207,Xã Cộng Lạc,Xã Cộng Lạc\, Huyện Tứ Kỳ\, Tỉnh Hải Dương,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1694,290,Xã Công Liêm,Xã Công Liêm\, Huyện Nông Cống\, Tỉnh Thanh Hóa,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1695,248,Xã Công Lý,Xã Công Lý\, Huyện Lý Nhân\, Tỉnh Hà Nam,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1696,138,Xã Công Sơn,Xã Công Sơn\, Huyện Cao Lộc\, Tỉnh Lạng Sơn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1697,308,Xã Công Thành,Xã Công Thành\, Huyện Yên Thành\, Tỉnh Nghệ An,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1699,668,Thị trấn Cờ Đỏ,Thị trấn Cờ Đỏ\, Huyện Cờ Đỏ\, Thành phố Cần Thơ,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1700,544,Xã Cù Bị,Xã Cù Bị\, Huyện Châu Đức\, Tỉnh Bà Rịa - Vũng Tàu,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1701,567,Thị trấn Củ Chi,Thị trấn Củ Chi\, Huyện Củ Chi\, Thành phố Hồ Chí Minh,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1702,683,Thị trấn Cù Lao Dung,Thị trấn Cù Lao Dung\, Huyện Cù Lao Dung\, Tỉnh Sóc Trăng,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1703,131,Xã Cù Vân,Xã Cù Vân\, Huyện Đại Từ\, Tỉnh Thái Nguyên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1704,130,Xã Cúc Đường,Xã Cúc Đường\, Huyện Võ Nhai\, Tỉnh Thái Nguyên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1705,261,Xã Cúc Phương,Xã Cúc Phương\, Huyện Nho Quan\, Tỉnh Ninh Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1706,121,Xã Cun Pheo,Xã Cun Pheo\, Huyện Mai Châu\, Tỉnh Hoà Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1707,409,Thị trấn Củng Sơn,Thị trấn Củng Sơn\, Huyện Sơn Hòa\, Tỉnh Phú Yên,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1708,472,Xã Cuor Đăng,Xã Cuor Đăng\, Huyện Cư M'gar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1709,118,Xã Cuối Hạ,Xã Cuối Hạ\, Huyện Kim Bôi\, Tỉnh Hoà Bình,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1710,471,Xã Cuôr KNia,Xã Cuôr KNia\, Huyện Buôn Đôn\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1711,469,Xã Cư A Mung,Xã Cư A Mung\, Huyện Ea H'leo\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1712,462,Xã Cư An,Xã Cư An\, Huyện Đăk Pơ\, Tỉnh Gia Lai,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1713,468,Xã Cư Bao,Xã Cư Bao\, Thị Xã Buôn Hồ\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1714,475,Xã Cư Bông,Xã Cư Bông\, Huyện Ea Kar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1715,472,Xã Cư Dliê M'nông,Xã Cư Dliê M'nông\, Huyện Cư M'gar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1716,477,Xã Cư Drăm,Xã Cư Drăm\, Huyện Krông Bông\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1717,178,Xã Cự Đồng,Xã Cự Đồng\, Huyện Thanh Sơn\, Tỉnh Phú Thọ,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1718,475,Xã Cư ELang,Xã Cư ELang\, Huyện Ea Kar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1719,481,Xã Cư Ê Wi,Xã Cư Ê Wi\, Huyện Cư Kuin\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1720,467,Xã Cư ÊBur,Xã Cư ÊBur\, Thành phố Buôn Ma Thuột\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1721,475,Xã Cư Huê,Xã Cư Huê\, Huyện Ea Kar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1722,475,Xã Cư Jang,Xã Cư Jang\, Huyện Ea Kar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1723,476,Xã Cư K Róa,Xã Cư K Róa\, Huyện M'Đrắk\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1724,470,Xã Cư KBang,Xã Cư KBang\, Huyện Ea Súp\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1725,26,Xã Cự Khê,Xã Cự Khê\, Huyện Thanh Oai\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1726,4,Phường Cự Khối,Phường Cự Khối\, Quận Long Biên\, Thành phố Hà Nội,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1727,474,Xã Cư Klông,Xã Cư Klông\, Huyện Krông Năng\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1728,484,Xã Cư Knia,Xã Cư Knia\, Huyện Cư Jút\, Tỉnh Đắk Nông,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1729,477,Xã Cư KTy,Xã Cư KTy\, Huyện Krông Bông\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1730,59,Xã Cư Lễ,Xã Cư Lễ\, Huyện Na Rì\, Tỉnh Bắc Kạn,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1731,472,Xã Cư M'gar,Xã Cư M'gar\, Huyện Cư M'gar\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1732,470,Xã Cư M'Lan,Xã Cư M'Lan\, Huyện Ea Súp\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1733,476,Xã Cư M'ta,Xã Cư M'ta\, Huyện M'Đrắk\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
1734,469,Xã Cư Mốt,Xã Cư Mốt\, Huyện Ea H'leo\, Tỉnh Đắk Lắk,2023-02-17 15:58:18.501911,2023-02-17 15:58:18.501911
